"Estado","Variável","Mês","Sexo","Valor","Região","População"
"Acre","Morte por intervenção de Agente do Estado",2021-09-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2021-09-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2021-09-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2021-10-01,"Feminino",1,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2021-10-01,"Masculino",2,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2021-10-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2021-10-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2021-11-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2021-11-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2021-11-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2021-11-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2021-12-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2021-12-01,"Masculino",3,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2021-12-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2021-12-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-01-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-01-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-01-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-01-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-02-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-02-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-02-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-02-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-03-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-03-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-03-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-03-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-04-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-04-01,"Masculino",3,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-04-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-04-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-05-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-05-01,"Masculino",2,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-05-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-05-01,"Total",2,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-06-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-06-01,"Masculino",3,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-06-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-06-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-07-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-07-01,"Masculino",2,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-07-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-07-01,"Total",2,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-08-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-08-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-08-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-08-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-09-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-09-01,"Masculino",3,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-09-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-09-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-10-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-10-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-10-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-10-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-11-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-11-01,"Masculino",2,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-11-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-11-01,"Total",2,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2022-12-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2022-12-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2022-12-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2022-12-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-01-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-01-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-01-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-01-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-02-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-02-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-02-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-02-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-03-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-03-01,"Masculino",3,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-03-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-03-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-04-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-04-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-04-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-04-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-05-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-05-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-05-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-05-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-06-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-06-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-06-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-06-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-07-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-07-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-07-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-07-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-08-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-08-01,"Masculino",3,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-08-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-08-01,"Total",3,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-09-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-09-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-09-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-09-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-10-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-10-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-10-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-10-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-11-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-11-01,"Masculino",2,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-11-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-11-01,"Total",2,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2023-12-01,"Feminino",1,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2023-12-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2023-12-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2023-12-01,"Total",2,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2024-01-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2024-01-01,"Masculino",1,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2024-01-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2024-01-01,"Total",1,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2024-02-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2024-02-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2024-02-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2024-02-01,"Total",0,"Norte",830018
"Acre","Morte por intervenção de Agente do Estado",2024-03-01,"Feminino",0,"Norte",415332
"Acre","Morte por intervenção de Agente do Estado",2024-03-01,"Masculino",0,"Norte",414686
"Acre","Morte por intervenção de Agente do Estado",2024-03-01,"Não informado",0,"Norte",NA
"Acre","Morte por intervenção de Agente do Estado",2024-03-01,"Total",0,"Norte",830018
"Alagoas","Estupro",2019-01-01,"Feminino",46,"Nordeste",1497419
"Alagoas","Estupro",2019-01-01,"Masculino",8,"Nordeste",1630264
"Alagoas","Estupro",2019-01-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2019-01-01,"Total",55,"Nordeste",3127683
"Alagoas","Estupro",2019-02-01,"Feminino",54,"Nordeste",1497419
"Alagoas","Estupro",2019-02-01,"Masculino",5,"Nordeste",1630264
"Alagoas","Estupro",2019-02-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-02-01,"Total",59,"Nordeste",3127683
"Alagoas","Estupro",2019-03-01,"Feminino",70,"Nordeste",1497419
"Alagoas","Estupro",2019-03-01,"Masculino",5,"Nordeste",1630264
"Alagoas","Estupro",2019-03-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-03-01,"Total",75,"Nordeste",3127683
"Alagoas","Estupro",2019-04-01,"Feminino",63,"Nordeste",1497419
"Alagoas","Estupro",2019-04-01,"Masculino",5,"Nordeste",1630264
"Alagoas","Estupro",2019-04-01,"Não informado",2,"Nordeste",NA
"Alagoas","Estupro",2019-04-01,"Total",70,"Nordeste",3127683
"Alagoas","Estupro",2019-05-01,"Feminino",50,"Nordeste",1497419
"Alagoas","Estupro",2019-05-01,"Masculino",6,"Nordeste",1630264
"Alagoas","Estupro",2019-05-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-05-01,"Total",56,"Nordeste",3127683
"Alagoas","Estupro",2019-06-01,"Feminino",62,"Nordeste",1497419
"Alagoas","Estupro",2019-06-01,"Masculino",11,"Nordeste",1630264
"Alagoas","Estupro",2019-06-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-06-01,"Total",73,"Nordeste",3127683
"Alagoas","Estupro",2019-07-01,"Feminino",62,"Nordeste",1497419
"Alagoas","Estupro",2019-07-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2019-07-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-07-01,"Total",71,"Nordeste",3127683
"Alagoas","Estupro",2019-08-01,"Feminino",59,"Nordeste",1497419
"Alagoas","Estupro",2019-08-01,"Masculino",8,"Nordeste",1630264
"Alagoas","Estupro",2019-08-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-08-01,"Total",67,"Nordeste",3127683
"Alagoas","Estupro",2019-09-01,"Feminino",51,"Nordeste",1497419
"Alagoas","Estupro",2019-09-01,"Masculino",11,"Nordeste",1630264
"Alagoas","Estupro",2019-09-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2019-09-01,"Total",63,"Nordeste",3127683
"Alagoas","Estupro",2019-10-01,"Feminino",78,"Nordeste",1497419
"Alagoas","Estupro",2019-10-01,"Masculino",6,"Nordeste",1630264
"Alagoas","Estupro",2019-10-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-10-01,"Total",84,"Nordeste",3127683
"Alagoas","Estupro",2019-11-01,"Feminino",62,"Nordeste",1497419
"Alagoas","Estupro",2019-11-01,"Masculino",7,"Nordeste",1630264
"Alagoas","Estupro",2019-11-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2019-11-01,"Total",70,"Nordeste",3127683
"Alagoas","Estupro",2019-12-01,"Feminino",54,"Nordeste",1497419
"Alagoas","Estupro",2019-12-01,"Masculino",3,"Nordeste",1630264
"Alagoas","Estupro",2019-12-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2019-12-01,"Total",57,"Nordeste",3127683
"Alagoas","Estupro",2020-01-01,"Feminino",83,"Nordeste",1497419
"Alagoas","Estupro",2020-01-01,"Masculino",5,"Nordeste",1630264
"Alagoas","Estupro",2020-01-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2020-01-01,"Total",89,"Nordeste",3127683
"Alagoas","Estupro",2020-02-01,"Feminino",59,"Nordeste",1497419
"Alagoas","Estupro",2020-02-01,"Masculino",5,"Nordeste",1630264
"Alagoas","Estupro",2020-02-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2020-02-01,"Total",65,"Nordeste",3127683
"Alagoas","Estupro",2020-03-01,"Feminino",53,"Nordeste",1497419
"Alagoas","Estupro",2020-03-01,"Masculino",7,"Nordeste",1630264
"Alagoas","Estupro",2020-03-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-03-01,"Total",60,"Nordeste",3127683
"Alagoas","Estupro",2020-04-01,"Feminino",54,"Nordeste",1497419
"Alagoas","Estupro",2020-04-01,"Masculino",5,"Nordeste",1630264
"Alagoas","Estupro",2020-04-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-04-01,"Total",59,"Nordeste",3127683
"Alagoas","Estupro",2020-05-01,"Feminino",50,"Nordeste",1497419
"Alagoas","Estupro",2020-05-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2020-05-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-05-01,"Total",59,"Nordeste",3127683
"Alagoas","Estupro",2020-06-01,"Feminino",53,"Nordeste",1497419
"Alagoas","Estupro",2020-06-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2020-06-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2020-06-01,"Total",63,"Nordeste",3127683
"Alagoas","Estupro",2020-07-01,"Feminino",54,"Nordeste",1497419
"Alagoas","Estupro",2020-07-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2020-07-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-07-01,"Total",63,"Nordeste",3127683
"Alagoas","Estupro",2020-08-01,"Feminino",79,"Nordeste",1497419
"Alagoas","Estupro",2020-08-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2020-08-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-08-01,"Total",88,"Nordeste",3127683
"Alagoas","Estupro",2020-09-01,"Feminino",52,"Nordeste",1497419
"Alagoas","Estupro",2020-09-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2020-09-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-09-01,"Total",61,"Nordeste",3127683
"Alagoas","Estupro",2020-10-01,"Feminino",46,"Nordeste",1497419
"Alagoas","Estupro",2020-10-01,"Masculino",8,"Nordeste",1630264
"Alagoas","Estupro",2020-10-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2020-10-01,"Total",55,"Nordeste",3127683
"Alagoas","Estupro",2020-11-01,"Feminino",76,"Nordeste",1497419
"Alagoas","Estupro",2020-11-01,"Masculino",13,"Nordeste",1630264
"Alagoas","Estupro",2020-11-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-11-01,"Total",89,"Nordeste",3127683
"Alagoas","Estupro",2020-12-01,"Feminino",67,"Nordeste",1497419
"Alagoas","Estupro",2020-12-01,"Masculino",8,"Nordeste",1630264
"Alagoas","Estupro",2020-12-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2020-12-01,"Total",75,"Nordeste",3127683
"Alagoas","Estupro",2021-01-01,"Feminino",74,"Nordeste",1497419
"Alagoas","Estupro",2021-01-01,"Masculino",11,"Nordeste",1630264
"Alagoas","Estupro",2021-01-01,"Não informado",2,"Nordeste",NA
"Alagoas","Estupro",2021-01-01,"Total",87,"Nordeste",3127683
"Alagoas","Estupro",2021-02-01,"Feminino",61,"Nordeste",1497419
"Alagoas","Estupro",2021-02-01,"Masculino",9,"Nordeste",1630264
"Alagoas","Estupro",2021-02-01,"Não informado",1,"Nordeste",NA
"Alagoas","Estupro",2021-02-01,"Total",71,"Nordeste",3127683
"Alagoas","Estupro",2021-03-01,"Feminino",67,"Nordeste",1497419
"Alagoas","Estupro",2021-03-01,"Masculino",8,"Nordeste",1630264
"Alagoas","Estupro",2021-03-01,"Não informado",0,"Nordeste",NA
"Alagoas","Estupro",2021-03-01,"Total",75,"Nordeste",3127683
"Alagoas","Estupro",2021-04-01,"Feminino",55,"Nordeste",1497419
